"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 06, 2012","136.8853","138.7711","139.0475","136.8663","-","-2.29%"
"Jul 05, 2012","140.0924","139.1194","140.1865","138.5552","-","0.56%"
"Jul 03, 2012","139.3146","137.3628","139.3279","137.1491","-","2.68%"
"Jul 02, 2012","135.6749","135.1647","135.6999","134.6760","-","0.19%"
"Jun 29, 2012","135.4213","132.5723","135.5917","132.5531","-","3.77%"
"Jun 28, 2012","130.4995","132.2133","132.4621","130.1156","-","-1.12%"
"Jun 27, 2012","131.9817","131.3008","133.1732","131.3008","-","0.57%"
"Jun 26, 2012","131.2372","130.4764","131.2521","130.1244","-","0.52%"
"Jun 25, 2012","130.5643","129.3522","130.5672","129.2511","-","1.79%"
"Jun 22, 2012","128.2740","128.3515","128.8319","127.8679","-","0.34%"
"Jun 21, 2012","127.8346","129.3642","129.7253","127.6178","-","-1.97%"
"Jun 20, 2012","130.4093","131.5448","131.8471","129.7603","-","-0.79%"
"Jun 19, 2012","131.4473","130.5450","131.7180","130.4990","-","1.02%"
"Jun 18, 2012","130.1254","129.0808","130.2556","128.4640","-","1.04%"
"Jun 15, 2012","128.7892","129.2427","129.6343","128.7168","-","-0.03%"
"Jun 14, 2012","128.8291","127.4655","128.9263","127.2391","-","1.17%"
"Jun 13, 2012","127.3452","128.1582","128.2343","127.2795","-","-0.66%"
"Jun 12, 2012","128.1947","128.0180","128.6794","127.8393","-","-0.11%"
"Jun 11, 2012","128.3358","129.4857","129.5526","128.2779","-","-0.36%"
"Jun 08, 2012","128.8026","127.5747","128.9691","127.3142","-","-0.34%"
"Jun 07, 2012","129.2446","129.2423","130.9318","128.9598","-","-0.15%"
"Jun 06, 2012","129.4355","129.0821","129.9793","128.8790","-","1.38%"
"Jun 05, 2012","127.6687","127.6173","128.2570","127.2757","-","0.09%"
"Jun 04, 2012","127.5493","126.8768","127.6091","126.8016","-","0.58%"
"Jun 01, 2012","126.8123","127.1123","127.8544","126.2241","-","-1.22%"
"May 31, 2012","128.3789","129.3204","129.4818","128.3693","-","-0.81%"
"May 30, 2012","129.4238","129.8070","130.2218","128.9720","-","-1.30%"
"May 29, 2012","131.1312","132.3349","133.4146","131.0413","-","-1.12%"
"May 25, 2012","132.6133","132.9246","132.9412","132.2313","-","0.17%"
"May 24, 2012","132.3896","133.3198","133.7518","132.1732","-","0.02%"
"May 23, 2012","132.3578","133.0349","133.1934","131.8239","-","-1.55%"
"May 22, 2012","134.4469","135.0540","136.1102","134.4305","-","-0.94%"
"May 21, 2012","135.7211","136.1559","136.2766","135.5266","-","-0.21%"
"May 18, 2012","136.0004","135.4954","136.4056","135.4613","-","0.71%"
"May 17, 2012","135.0473","134.4795","135.1037","134.2697","-","0.54%"
"May 16, 2012","134.3202","132.5943","134.4372","132.5589","-","0.33%"
"May 15, 2012","133.8805","133.5223","133.9247","133.0128","-","0.57%"
"May 14, 2012","133.1207","133.1255","133.4285","132.7187","-","-1.21%"
"May 11, 2012","134.7538","134.7402","135.5240","134.5878","-","-0.93%"
"May 10, 2012","136.0122","136.0565","136.6722","135.6045","-","0.08%"
"May 09, 2012","135.9080","135.6458","136.2055","135.1054","-","-0.27%"
"May 08, 2012","136.2740","136.7558","136.9917","135.2317","-","-0.76%"
"May 07, 2012","137.3122","137.2147","137.4851","136.5476","-","0.13%"
"May 04, 2012","137.1364","138.4250","138.5270","136.2582","-","-0.90%"
"May 03, 2012","138.3832","139.0905","139.4128","138.2975","-","-0.59%"
"May 02, 2012","139.2058","140.7595","140.8724","139.1153","-","-1.64%"
"May 01, 2012","141.5304","140.6898","141.7193","140.6840","-","0.17%"
"Apr 30, 2012","141.2917","140.1428","141.3740","139.8505","-","0.47%"
"Apr 27, 2012","140.6345","139.6813","140.6841","139.6387","-","0.77%"
"Apr 26, 2012","139.5597","139.0620","140.0919","139.0435","-","0.55%"
"Apr 25, 2012","138.8026","138.9865","139.2456","137.9350","-","0.48%"
"Apr 24, 2012","138.1389","138.2381","138.8974","138.0073","-","0.17%"
"Apr 23, 2012","137.9107","137.5475","137.9107","136.9633","-","-0.21%"
"Apr 20, 2012","138.1999","138.0892","138.6252","137.9581","-","0.49%"
"Apr 19, 2012","137.5226","138.0088","138.1161","137.2761","-","0.26%"
"Apr 18, 2012","137.1674","138.2919","138.3107","137.0985","-","-0.93%"
"Apr 17, 2012","138.4587","138.9294","138.9965","138.4514","-","0.16%"
"Apr 16, 2012","138.2429","138.7518","139.2721","138.0541","-","-0.87%"
"Apr 13, 2012","139.4620","140.7225","140.9885","139.3282","-","-1.34%"
"Apr 12, 2012","141.3537","140.1340","141.4226","139.9246","-","1.24%"
"Apr 11, 2012","139.6251","139.6956","140.0331","139.3773","-","0.17%"
"Apr 10, 2012","139.3818","141.2011","141.2612","139.3614","-","-1.26%"
"Apr 09, 2012","141.1635","140.8855","141.1635","140.2602","-","-0.35%"
"Apr 05, 2012","141.6643","141.0487","141.7840","140.8844","-","0.57%"
"Apr 04, 2012","140.8546","142.3928","142.4078","140.8546","-","-1.91%"
"Apr 03, 2012","143.5999","143.1713","144.0690","143.0987","-","-0.12%"
"Apr 02, 2012","143.7664","141.9699","143.8305","141.4954","-","1.31%"
"Mar 30, 2012","141.9021","140.6427","142.8833","140.6000","-","1.40%"
"Mar 29, 2012","139.9437","141.7686","142.1509","139.7708","-","-1.61%"
"Mar 28, 2012","142.2276","143.3932","143.6085","142.1138","-","-1.23%"
"Mar 27, 2012","144.0014","144.8281","144.8608","143.8576","-","-0.32%"
"Mar 26, 2012","144.4699","144.2310","145.1368","144.1822","-","0.29%"
"Mar 23, 2012","144.0591","143.7927","144.4953","143.4203","-","0.78%"
"Mar 22, 2012","142.9386","143.2475","143.6397","142.4571","-","-0.98%"
"Mar 21, 2012","144.3583","144.4598","144.7882","144.1479","-","0.02%"
"Mar 20, 2012","144.3305","145.1240","145.3457","144.1486","-","-1.47%"
"Mar 19, 2012","146.4776","145.6160","146.7265","145.5909","-","0.17%"
"Mar 16, 2012","146.2257","145.2151","146.2912","145.2151","-","0.44%"
"Mar 15, 2012","145.5788","144.8091","145.9226","144.7637","-","0.65%"
"Mar 14, 2012","144.6324","145.1956","145.5472","144.6324","-","-0.93%"
"Mar 13, 2012","145.9839","145.5438","146.1416","144.6280","-","0.76%"
"Mar 12, 2012","144.8762","144.6295","145.1250","143.9559","-","-0.36%"
"Mar 09, 2012","145.3984","144.7679","145.6011","143.8287","-","0.82%"
"Mar 08, 2012","144.2190","144.7761","144.9506","143.8631","-","0.36%"
"Mar 07, 2012","143.7001","144.3733","144.3777","143.2349","-","-0.18%"
"Mar 06, 2012","143.9578","145.1521","145.3484","143.8779","-","-1.66%"
"Mar 05, 2012","146.3852","146.2319","147.2230","146.2005","-","-0.89%"
"Mar 02, 2012","147.6924","146.8070","147.9144","146.4494","-","-0.58%"
"Mar 01, 2012","148.5604","147.7847","148.6311","147.2381","-","0.35%"
"Feb 29, 2012","148.0367","149.1900","149.3044","146.5351","-","-0.46%"
"Feb 28, 2012","148.7183","149.1436","149.5408","148.5981","-","-0.22%"
"Feb 27, 2012","149.0454","148.5718","149.6649","148.3892","-","-0.21%"
"Feb 24, 2012","149.3519","148.8755","149.5895","148.3882","-","0.51%"
"Feb 23, 2012","148.5882","148.6324","149.0069","147.8372","-","0.20%"
"Feb 22, 2012","148.2921","146.9558","148.4042","146.9393","-","0.39%"
"Feb 21, 2012","147.7198","146.4251","147.7642","146.2729","-","1.35%"
"Feb 17, 2012","145.7564","145.6572","146.2378","145.1288","-","0.38%"
"Feb 16, 2012","145.2101","144.0622","145.3939","143.7732","-","0.35%"
"Feb 15, 2012","144.7028","145.7097","146.0412","144.3902","-","-0.15%"
"Feb 14, 2012","144.9188","145.4457","145.5731","144.5789","-","-0.25%"
"Feb 13, 2012","145.2825","145.4666","145.6990","144.7648","-","0.27%"
"Feb 10, 2012","144.8869","145.5197","145.5460","144.4736","-","-1.13%"
"Feb 09, 2012","146.5460","146.1338","147.8514","145.9038","-","0.45%"
"Feb 08, 2012","145.8883","146.5650","147.2025","145.6121","-","-0.11%"
"Feb 07, 2012","146.0433","145.1684","146.3140","144.8328","-","0.14%"
"Feb 06, 2012","145.8447","145.3924","145.8637","144.4343","-","0.21%"
"Feb 03, 2012","145.5442","144.7609","145.6323","144.2928","-","0.75%"
"Feb 02, 2012","144.4537","144.0325","144.7091","143.2845","-","0.09%"
"Feb 01, 2012","144.3208","144.6800","144.7660","144.1792","-","0.11%"
"Jan 31, 2012","144.1561","145.9938","146.0291","143.5217","-","-0.62%"
"Jan 30, 2012","145.0544","145.9622","145.9622","145.0338","-","-1.07%"
"Jan 27, 2012","146.6230","146.5093","146.6870","145.3066","-","0.25%"
"Jan 26, 2012","146.2543","147.1753","147.4477","145.8974","-","0.45%"
"Jan 25, 2012","145.6010","143.9732","145.8588","143.7443","-","1.12%"
"Jan 24, 2012","143.9862","143.4372","144.3688","142.9632","-","0.32%"
"Jan 23, 2012","143.5295","142.0284","143.6730","141.9551","-","1.62%"
"Jan 20, 2012","141.2420","141.3515","141.4163","140.5461","-","-0.24%"
"Jan 19, 2012","141.5853","141.9123","142.3330","141.1378","-","0.31%"
"Jan 18, 2012","141.1504","141.4816","141.9141","140.7112","-","-0.23%"
"Jan 17, 2012","141.4807","142.2069","142.4541","140.9509","-","0.69%"
"Jan 13, 2012","140.5055","141.4342","141.4342","140.0367","-","-0.78%"
"Jan 12, 2012","141.6074","144.0131","144.3831","141.5912","-","-1.09%"
"Jan 11, 2012","143.1714","143.4225","143.9428","142.5888","-","-0.72%"
"Jan 10, 2012","144.2135","144.4336","145.0180","143.9086","-","0.79%"
"Jan 09, 2012","143.0837","142.6777","143.2699","142.2839","-","0.37%"
"Jan 06, 2012","142.5498","142.8818","143.3304","142.0516","-","0.15%"
"Jan 05, 2012","142.3351","143.4952","143.7598","142.2652","-","-1.49%"
"Jan 04, 2012","144.4944","143.7841","144.7746","143.5702","-","0.23%"
"Jan 03, 2012","144.1586","142.4712","144.2822","142.0926","-","2.47%"
"Dec 30, 2011","140.6802","140.4397","141.4179","140.3255","-","0.50%"
"Dec 29, 2011","139.9781","140.1456","140.4313","139.2974","-","-0.51%"
"Dec 28, 2011","140.6948","141.6961","142.3581","140.3666","-","-1.01%"
"Dec 27, 2011","142.1297","140.9946","142.3890","140.9470","-","0.66%"
"Dec 23, 2011","141.1978","141.3555","141.4996","141.1642","-","0.08%"
"Dec 22, 2011","141.0856","140.8141","141.3504","140.2763","-","0.50%"
"Dec 21, 2011","140.3790","139.0871","140.6491","138.7291","-","0.58%"
"Dec 20, 2011","139.5701","138.3408","139.8046","138.2120","-","1.68%"
"Dec 19, 2011","137.2633","137.1632","137.7173","136.5853","-","0.19%"
"Dec 16, 2011","137.0063","137.3292","137.4385","136.4467","-","0.54%"
"Dec 15, 2011","136.2643","137.3505","137.6947","136.1699","-","-0.20%"
"Dec 14, 2011","136.5306","139.6235","139.9098","136.3214","-","-3.61%"
"Dec 13, 2011","141.6432","141.4602","142.5646","141.1201","-","0.62%"
"Dec 12, 2011","140.7678","141.1933","141.5390","140.0304","-","-1.55%"
"Dec 09, 2011","142.9838","143.6949","143.8765","141.9938","-","-0.35%"
"Dec 08, 2011","143.4792","144.8942","145.6389","142.7773","-","-0.78%"
"Dec 07, 2011","144.6089","145.5072","145.8090","144.1207","-","-0.85%"
"Dec 06, 2011","145.8427","144.4578","145.8796","144.1700","-","0.23%"
"Dec 05, 2011","145.5054","146.4289","147.1104","145.2302","-","-0.54%"
"Dec 02, 2011","146.2884","147.1503","147.4442","145.8257","-","0.27%"
"Dec 01, 2011","145.8963","146.2830","147.0976","145.1214","-","-0.18%"
"Nov 30, 2011","146.1596","143.8068","147.3073","143.8002","-","1.21%"
"Nov 29, 2011","144.4059","143.1375","144.7171","142.8920","-","0.97%"
"Nov 28, 2011","143.0226","144.4571","144.4571","142.5659","-","0.91%"
"Nov 25, 2011","141.7362","141.5314","142.9599","141.2115","-","-0.49%"
"Nov 23, 2011","142.4276","141.9873","143.0017","141.5430","-","-1.32%"
"Nov 22, 2011","144.3383","144.2576","144.5414","143.1494","-","0.88%"
"Nov 21, 2011","143.0830","143.5856","143.9438","142.0105","-","-1.25%"
"Nov 18, 2011","144.8980","146.3451","146.3717","143.9150","-","-0.39%"
"Nov 17, 2011","145.4653","147.6480","148.1322","144.9752","-","-2.49%"
"Nov 16, 2011","149.1856","148.4163","149.6436","148.1938","-","0.17%"
"Nov 15, 2011","148.9389","147.7827","149.1484","147.6913","-","0.71%"
"Nov 14, 2011","147.8865","148.6337","148.8456","147.5818","-","-0.70%"
"Nov 11, 2011","148.9295","148.1019","149.1605","147.9946","-","0.53%"
"Nov 10, 2011","148.1487","149.1091","149.3188","147.4865","-","-0.36%"
"Nov 09, 2011","148.6782","149.8087","150.1659","148.4216","-","-1.35%"
"Nov 08, 2011","150.7089","150.1143","150.7868","149.6894","-","0.69%"
"Nov 07, 2011","149.6769","149.8806","150.2329","149.1858","-","0.13%"
"Nov 04, 2011","149.4832","150.1081","150.1700","148.6329","-","-0.02%"
"Nov 03, 2011","149.5200","148.8230","149.8542","147.9654","-","1.33%"
"Nov 02, 2011","147.5609","148.4695","149.1363","147.2267","-","0.22%"
"Nov 01, 2011","147.2323","146.4365","147.5531","144.9331","-","-1.50%"
"Oct 31, 2011","149.4779","149.6256","149.6559","148.1784","-","-0.93%"
"Oct 28, 2011","150.8745","150.0764","151.2948","149.9081","-","0.01%"
"Oct 27, 2011","150.8557","149.5442","151.3415","149.4831","-","2.46%"
"Oct 26, 2011","147.2336","149.3345","149.6558","147.1655","-","-1.00%"
"Oct 25, 2011","148.7192","148.8916","149.4281","147.8188","-","0.62%"
"Oct 24, 2011","147.8057","146.7000","148.0283","146.3447","-","1.97%"
"Oct 21, 2011","144.9473","145.4484","146.3738","144.8843","-","1.05%"
"Oct 20, 2011","143.4456","144.0286","144.2503","141.8712","-","-1.03%"
"Oct 19, 2011","144.9318","146.8312","147.6686","144.8530","-","-1.33%"
"Oct 18, 2011","146.8853","145.1699","147.2593","144.8004","-","-0.18%"
"Oct 17, 2011","147.1555","148.1393","148.3678","146.7933","-","-0.71%"
"Oct 14, 2011","148.2090","146.7845","148.2917","146.7845","-","1.82%"
"Oct 13, 2011","145.5652","144.9069","145.8543","144.0442","-","-0.34%"
"Oct 12, 2011","146.0667","146.8536","147.1501","145.0914","-","0.11%"
"Oct 11, 2011","145.9048","143.4858","146.1828","142.9364","-","1.10%"
"Oct 10, 2011","144.3176","143.6716","145.1501","143.6716","-","1.77%"
"Oct 07, 2011","141.8116","142.0729","143.4691","141.0757","-","-0.69%"
"Oct 06, 2011","142.7908","141.6317","142.9818","141.0829","-","1.70%"
"Oct 05, 2011","140.4014","139.7313","140.5462","138.7912","-","1.48%"
"Oct 04, 2011","138.3527","138.4838","139.7433","138.0680","-","-1.39%"
"Oct 03, 2011","140.2979","140.0769","141.3890","138.9639","-","0.07%"
"Sep 30, 2011","140.2016","143.2424","145.3451","140.1167","-","-2.61%"
"Sep 29, 2011","143.9562","142.9381","144.8436","142.8313","-","0.50%"
"Sep 28, 2011","143.2329","146.2960","146.5524","143.1584","-","-2.61%"
"Sep 27, 2011","147.0767","147.1901","148.0907","146.5660","-","2.66%"
"Sep 26, 2011","143.2628","143.2097","144.0095","141.6049","-","0.12%"
"Sep 23, 2011","143.0863","144.2379","145.7236","142.9827","-","-2.80%"
"Sep 22, 2011","147.2093","149.2083","149.3329","146.9834","-","-4.41%"
"Sep 21, 2011","153.9961","154.9082","155.3024","153.9407","-","-0.81%"
"Sep 20, 2011","155.2538","156.0999","156.3977","154.8405","-","0.35%"
"Sep 19, 2011","154.7106","156.4274","156.4305","154.1382","-","-1.76%"
"Sep 16, 2011","157.4798","158.7682","158.7984","157.2787","-","-0.50%"
"Sep 15, 2011","158.2791","160.0605","160.2068","158.1233","-","-0.88%"
"Sep 14, 2011","159.6802","159.8348","159.9393","159.1142","-","-0.32%"
"Sep 13, 2011","160.1931","160.0548","160.8296","159.5287","-","0.29%"
"Sep 12, 2011","159.7330","159.3698","160.6183","158.9192","-","-0.54%"
"Sep 09, 2011","160.6014","161.4187","161.7038","160.1225","-","-1.32%"
"Sep 08, 2011","162.7470","162.6357","163.4156","162.3159","-","0.29%"
"Sep 07, 2011","162.2705","161.7240","162.8636","161.3999","-","0.65%"
"Sep 06, 2011","161.2232","160.9989","161.6416","160.1509","-","-0.79%"
"Sep 02, 2011","162.5149","163.0279","163.4163","161.8700","-","-0.24%"
"Sep 01, 2011","162.9113","163.4363","164.1737","162.8345","-","-0.93%"
"Aug 31, 2011","164.4327","163.0548","164.6703","163.0094","-","0.61%"
"Aug 30, 2011","163.4335","161.3930","163.4513","161.3551","-","1.25%"
"Aug 29, 2011","161.4124","161.7053","162.0773","161.3257","-","0.17%"
"Aug 26, 2011","161.1418","159.4358","161.2308","158.3885","-","1.17%"
"Aug 25, 2011","159.2828","158.3087","159.6270","157.6807","-","0.57%"
"Aug 24, 2011","158.3737","160.3483","160.9874","158.2103","-","-1.44%"
"Aug 23, 2011","160.6887","160.6472","161.0530","159.7789","-","0.51%"
"Aug 22, 2011","159.8813","160.0107","160.0240","159.0652","-","0.55%"
"Aug 19, 2011","159.0033","157.8071","159.5046","157.7738","-","1.22%"
"Aug 18, 2011","157.0895","158.5333","158.7031","156.9004","-","-1.64%"
"Aug 17, 2011","159.7031","159.0929","160.5596","159.0929","-","0.83%"
"Aug 16, 2011","158.3815","157.4801","158.9732","157.3607","-","-0.01%"
"Aug 15, 2011","158.3941","157.0814","158.4133","157.0814","-","0.87%"
"Aug 12, 2011","157.0312","157.4851","157.9083","156.9163","-","-0.16%"
"Aug 11, 2011","157.2904","154.6140","157.4134","154.6018","-","1.62%"
"Aug 10, 2011","154.7777","155.5625","155.7499","153.7760","-","1.27%"
"Aug 09, 2011","152.8335","153.7477","154.9859","152.6062","-","-0.15%"
"Aug 08, 2011","153.0595","154.6288","155.1733","152.9811","-","-1.98%"
"Aug 05, 2011","156.1495","156.6333","157.6133","154.5777","-","-0.73%"
"Aug 04, 2011","157.2922","160.8135","160.9650","157.1686","-","-2.79%"
"Aug 03, 2011","161.8011","163.0975","163.3366","161.3359","-","-1.01%"
"Aug 02, 2011","163.4494","162.4562","163.6048","162.0994","-","0.59%"
"Aug 01, 2011","162.4846","163.8427","164.5186","161.8695","-","-0.20%"
"Jul 29, 2011","162.8146","163.1433","163.2005","162.4095","-","-0.75%"
"Jul 28, 2011","164.0526","165.0312","165.1550","163.7917","-","-0.59%"
"Jul 27, 2011","165.0295","165.4769","165.8264","164.7836","-","-0.48%"
"Jul 26, 2011","165.8254","165.3722","165.9767","164.2824","-","0.75%"
"Jul 25, 2011","164.5956","164.7931","165.2197","164.0384","-","-0.41%"
"Jul 22, 2011","165.2773","164.4758","165.3551","164.2595","-","1.05%"
"Jul 21, 2011","163.5580","164.1210","165.4188","163.4003","-","-0.59%"
"Jul 20, 2011","164.5288","165.2836","165.4335","164.1569","-","-0.30%"
"Jul 19, 2011","165.0227","165.5831","166.5228","165.0227","-","0.60%"
"Jul 18, 2011","164.0440","164.0434","164.1732","162.9986","-","-0.30%"
"Jul 15, 2011","164.5448","163.4611","165.1252","163.4592","-","0.72%"
"Jul 14, 2011","163.3674","164.7378","164.8163","162.6005","-","-0.79%"
"Jul 13, 2011","164.6637","162.9237","165.2483","162.5485","-","1.66%"
"Jul 12, 2011","161.9700","159.0296","161.9938","158.5365","-","1.23%"
"Jul 11, 2011","160.0007","159.4691","160.4579","159.0411","-","-0.52%"
"Jul 08, 2011","160.8306","161.0211","161.4679","159.7549","-","-0.16%"
"Jul 07, 2011","161.0916","159.0573","161.3935","159.0517","-","1.49%"
"Jul 06, 2011","158.7266","158.3607","159.4153","158.3024","-","-0.44%"
"Jul 05, 2011","159.4334","158.4610","159.8234","158.2928","-","1.64%"
"Jul 01, 2011","156.8665","156.2139","157.5020","155.8001","-","-0.80%"
"Jun 30, 2011","158.1349","159.0521","159.9518","156.8059","-","-0.56%"
"Jun 29, 2011","159.0262","158.8155","159.5914","158.1822","-","1.15%"
"Jun 28, 2011","157.2128","155.8069","157.2401","155.8054","-","1.65%"
"Jun 27, 2011","154.6622","154.7110","154.9860","153.8469","-","-0.54%"
"Jun 24, 2011","155.5094","156.4253","156.7427","155.1558","-","-0.29%"
"Jun 23, 2011","155.9667","157.8486","157.8657","154.2213","-","-2.26%"
"Jun 22, 2011","159.5741","159.6940","160.4832","159.0100","-","-0.33%"
"Jun 21, 2011","160.1087","160.2956","160.5873","159.3581","-","0.75%"
"Jun 20, 2011","158.9169","158.0186","159.3342","157.9703","-","-0.05%"
"Jun 17, 2011","158.9996","160.1291","160.3547","158.4096","-","-0.56%"
"Jun 16, 2011","159.8920","160.5586","160.9382","159.7877","-","-0.89%"
"Jun 15, 2011","161.3209","163.6672","164.2956","160.7210","-","-1.79%"
"Jun 14, 2011","164.2537","163.3963","164.3461","163.2454","-","0.35%"
"Jun 13, 2011","163.6835","165.0661","165.1952","162.9089","-","-1.16%"
"Jun 10, 2011","165.6002","166.2413","166.2870","164.7004","-","-0.69%"
"Jun 09, 2011","166.7439","166.5349","168.8691","166.3232","-","0.31%"
"Jun 08, 2011","166.2306","164.2976","166.9554","163.9071","-","0.59%"
"Jun 07, 2011","165.2596","163.6580","165.3054","163.4062","-","0.34%"
"Jun 06, 2011","164.6940","165.3402","166.4003","164.5866","-","-0.72%"
"Jun 03, 2011","165.8851","165.3731","166.4547","164.6054","-","0.13%"
"Jun 02, 2011","165.6755","165.1535","166.1940","164.2909","-","0.42%"
"Jun 01, 2011","164.9848","166.3260","166.3612","164.4359","-","-0.93%"
"May 31, 2011","166.5416","166.4626","167.2699","165.9895","-","0.72%"
"May 27, 2011","165.3465","164.2773","165.4087","164.2651","-","1.14%"
"May 26, 2011","163.4876","163.9257","164.2325","162.7910","-","-0.20%"
"May 25, 2011","163.8140","162.6531","164.1592","162.1828","-","1.44%"
"May 24, 2011","161.4934","161.8798","162.7783","160.6173","-","0.46%"
"May 23, 2011","160.7563","160.8242","161.3277","160.0055","-","-0.98%"
"May 20, 2011","162.3520","160.8691","162.6760","159.6706","-","0.93%"
"May 19, 2011","160.8559","162.7475","163.0198","160.8138","-","-1.24%"
"May 18, 2011","162.8795","160.7280","163.4005","160.3436","-","2.50%"
"May 17, 2011","158.9118","159.5461","159.5730","156.9549","-","-0.20%"
"May 16, 2011","159.2235","159.5568","160.9254","158.9841","-","-0.39%"
"May 13, 2011","159.8395","161.1020","161.3713","158.2414","-","-0.02%"
"May 12, 2011","159.8745","157.1278","160.8572","156.7131","-","0.14%"
"May 11, 2011","159.6569","163.6853","164.8862","159.4515","-","-3.00%"
"May 10, 2011","164.6022","163.8614","164.9189","162.8930","-","1.25%"
"May 09, 2011","162.5688","162.0139","162.9189","161.0038","-","1.92%"
"May 06, 2011","159.5043","159.5680","163.4862","159.4365","-","-0.94%"
"May 05, 2011","161.0196","166.3967","166.4186","160.9143","-","-4.67%"
"May 04, 2011","168.9085","170.8491","171.3507","168.7487","-","-1.91%"
"May 03, 2011","172.1911","172.7773","173.7136","171.6420","-","-1.15%"
"May 02, 2011","174.1929","173.8700","175.6616","173.5297","-","-0.70%"
"Apr 29, 2011","175.4211","173.6019","175.5227","173.1895","-","1.39%"
"Apr 28, 2011","173.0189","173.6112","174.6231","172.3793","-","-0.04%"
"Apr 27, 2011","173.0950","173.0797","173.8340","172.2081","-","-0.35%"
"Apr 26, 2011","173.7013","173.6473","174.1064","173.3011","-","-0.47%"
"Apr 25, 2011","174.5214","175.4443","175.6758","173.3268","-","0.17%"
"Apr 21, 2011","174.2186","173.8167","174.2838","172.8923","-","0.87%"
"Apr 20, 2011","172.7119","172.7918","173.8973","171.9053","-","1.12%"
"Apr 19, 2011","170.8043","170.0770","171.2815","169.4463","-","0.58%"
"Apr 18, 2011","169.8218","170.0674","170.5254","168.8149","-","-0.49%"
"Apr 15, 2011","170.6660","169.9025","171.1833","169.3222","-","0.45%"
"Apr 14, 2011","169.8973","168.4023","170.2636","168.0550","-","0.29%"
"Apr 13, 2011","169.3991","169.8875","170.8012","168.6070","-","0.09%"
"Apr 12, 2011","169.2417","171.9191","172.2936","168.2383","-","-2.09%"
"Apr 11, 2011","172.8619","173.0617","174.1498","172.6214","-","-0.59%"
"Apr 08, 2011","173.8811","173.1569","174.5441","172.3109","-","1.45%"
"Apr 07, 2011","171.4017","171.9306","172.7246","170.5940","-","-0.02%"
"Apr 06, 2011","171.4384","171.8431","172.4520","171.1206","-","0.11%"
"Apr 05, 2011","171.2484","170.1198","171.3408","170.0778","-","0.23%"
"Apr 04, 2011","170.8514","170.7646","171.1748","170.2848","-","0.49%"
"Apr 01, 2011","170.0157","169.8120","170.3340","168.9375","-","0.27%"
"Mar 31, 2011","169.5579","167.1644","169.7772","166.9826","-","1.79%"
"Mar 30, 2011","166.5768","166.6810","166.9774","165.5742","-","0.02%"
"Mar 29, 2011","166.5502","166.1198","167.4836","165.8603","-","-0.04%"
"Mar 28, 2011","166.6232","167.7198","167.8747","166.5221","-","-1.25%"
"Mar 25, 2011","168.7355","169.0615","169.2466","167.7853","-","0.23%"
"Mar 24, 2011","168.3446","168.0860","168.6755","167.5446","-","0.45%"
"Mar 23, 2011","167.5835","167.7024","167.9722","167.1274","-","0.47%"
"Mar 22, 2011","166.8040","165.1666","166.8132","164.6351","-","0.77%"
"Mar 21, 2011","165.5269","166.6106","166.6275","164.9392","-","0.44%"
"Mar 18, 2011","164.8079","165.3330","165.7565","163.8784","-","1.18%"
"Mar 17, 2011","162.8822","160.0447","163.0266","160.0076","-","3.23%"
"Mar 16, 2011","157.7832","160.0948","160.6924","157.5633","-","0.13%"
"Mar 15, 2011","157.5752","159.1154","159.3367","157.5595","-","-3.41%"
"Mar 14, 2011","163.1375","162.4245","163.5576","162.3483","-","-0.13%"
"Mar 11, 2011","163.3490","161.6958","163.8864","161.4222","-","-0.64%"
"Mar 10, 2011","164.3951","165.0665","165.2523","163.2268","-","-1.39%"
"Mar 09, 2011","166.7164","167.9320","168.4323","166.0346","-","-0.41%"
"Mar 08, 2011","167.4094","167.7371","168.3327","166.9817","-","-0.62%"
"Mar 07, 2011","168.4538","170.5285","170.5379","168.1072","-","-0.49%"
"Mar 04, 2011","169.2792","169.0878","169.6390","168.5069","-","0.61%"
"Mar 03, 2011","168.2550","167.5943","168.6854","167.3688","-","0.22%"
"Mar 02, 2011","167.8785","166.9697","168.1673","166.9685","-","0.54%"
"Mar 01, 2011","166.9841","166.9275","167.6162","165.9263","-","0.51%"
"Feb 28, 2011","166.1437","165.7509","166.5502","165.4543","-","0.49%"
"Feb 25, 2011","165.3397","162.7200","165.6214","162.0279","-","1.84%"
"Feb 24, 2011","162.3528","163.9363","164.0707","162.1713","-","-0.68%"
"Feb 23, 2011","163.4702","161.1942","163.6974","161.1143","-","0.99%"
"Feb 22, 2011","161.8695","164.2068","164.8145","160.7087","-","-0.68%"
"Feb 18, 2011","162.9797","162.5131","164.1648","162.3260","-","-0.04%"
"Feb 17, 2011","163.0455","162.3584","163.3196","161.7550","-","0.82%"
"Feb 16, 2011","161.7192","161.8380","162.1918","161.3005","-","0.05%"
"Feb 15, 2011","161.6437","162.9899","163.4488","161.0122","-","-0.82%"
"Feb 14, 2011","162.9754","162.7924","164.0263","162.6755","-","0.32%"
"Feb 11, 2011","162.4584","163.1602","163.2990","161.9790","-","-0.49%"
"Feb 10, 2011","163.2628","163.2819","164.3374","163.1818","-","-0.33%"
"Feb 09, 2011","163.8046","162.9511","164.8161","162.8668","-","0.57%"
"Feb 08, 2011","162.8766","161.9200","163.5493","161.8466","-","0.07%"
